date,device,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute9,failure,afailure
1/13/15,Z1F0FSBY,1.141306706,0.002640956,0,0,-0.579038367,-0.625850651,0,0,no,no
1/14/15,Z1F0FSBY,1.441196036,0.002640956,0,0,-0.579038367,-0.611836304,0,0,no,no
1/15/15,Z1F0FSBY,1.709143728,0.002640956,0,0,-0.579038367,-0.598235329,0,0,no,no
1/16/15,Z1F0FSBY,-1.505160498,0.002640956,0,0,-0.579038367,-0.584543615,0,0,no,no
1/17/15,Z1F0FSBY,0.609223542,0.002640956,0,0,-0.579038367,-0.583555553,0,0,no,no
1/18/15,Z1F0FSBY,0.132532114,0.002640956,0,0,-0.579038367,-0.583555553,0,0,no,no
1/19/15,Z1F0FSBY,-0.116867116,0.002640956,0,0,-0.579038367,-0.577465865,0,0,no,no
1/20/15,Z1F0FSBY,1.140934749,0.002640956,0,0,-0.579038367,-0.571245109,0,0,no,no
1/21/15,Z1F0FSBY,1.621353127,0.002651648,0,0,-0.579038367,-0.569309314,0,0,no,no
1/22/15,Z1F0FSBY,-1.102227149,0.002651648,0,0,-0.516547464,-0.56189885,0,0,no,no
1/23/15,Z1F0FSBY,1.160475323,0.00266234,0,0,-0.516547464,-0.555819245,0,0,no,no
1/24/15,Z1F0FSBY,0.18804284,0.00266234,0,0,-0.516547464,-0.555819245,0,0,no,no
1/25/15,Z1F0FSBY,-0.924362999,0.00266234,0,0,-0.516547464,-0.555819245,0,0,no,no
1/26/15,Z1F0FSBY,-1.721380616,0.002683724,0,0,-0.516547464,-0.547642528,0,0,no,no
1/27/15,Z1F0FSBY,-1.445155405,0.002694416,0,0,-0.516547464,-0.53379958,0,0,no,no
1/28/15,Z1F0FSBY,-1.182497088,0.002694416,0,0,-0.516547464,-0.520057454,0,0,no,no
1/29/15,Z1F0FSBY,-0.238320509,0.002694416,0,0,-0.516547464,-0.514975993,0,0,no,no
1/30/15,Z1F0FSBY,1.381038119,0.002694416,0,0,-0.516547464,-0.514975993,0,0,no,no
1/31/15,Z1F0FSBY,1.529559787,0.002694416,0,0,-0.516547464,-0.514925582,0,0,no,no
2/1/15,Z1F0FSBY,-1.509035504,0.002694416,0,0,-0.516547464,-0.514925582,0,0,no,no
2/2/15,Z1F0FSBY,0.187101707,0.002694416,0,0,-0.516547464,-0.514925582,0,0,no,no
2/3/15,Z1F0FSBY,0.814472177,0.002694416,0,0,-0.516547464,-0.514925582,0,0,no,no
2/4/15,Z1F0FSBY,-0.700120258,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/5/15,Z1F0FSBY,1.70430295,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/6/15,Z1F0FSBY,1.571971971,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/7/15,Z1F0FSBY,-1.01000406,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/8/15,Z1F0FSBY,-0.984849501,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/9/15,Z1F0FSBY,-0.44413866,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/10/15,Z1F0FSBY,1.282759488,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/11/15,Z1F0FSBY,1.008656453,0.002705108,0,0,-0.516547464,-0.513141021,0,0,no,no
2/12/15,Z1F0FSBY,0.387318249,0.002705108,0,0,-0.516547464,-0.513130939,0,0,no,no
2/13/15,Z1F0FSBY,0.188767679,0.002705108,0,0,-0.516547464,-0.513130939,0,0,no,no
2/14/15,Z1F0FSBY,0.600371623,0.002705108,0,0,-0.516547464,-0.513130939,0,0,no,no
2/15/15,Z1F0FSBY,0.699093401,0.002715801,0,0,-0.516547464,-0.513130939,0,0,no,no
2/16/15,Z1F0FSBY,-0.211698559,0.002715801,0,0,-0.516547464,-0.513130939,0,0,no,no
2/17/15,Z1F0FSBY,-0.88974454,0.002715801,0,0,-0.516547464,-0.513130939,0,0,no,no
2/18/15,Z1F0FSBY,-0.784171873,0.002715801,0,0,-0.516547464,-0.513130939,0,0,no,no
2/19/15,Z1F0FSBY,-0.684242938,0.002715801,0,0,-0.516547464,-0.513130939,0,0,no,no
2/20/15,Z1F0FSBY,-0.116103559,0.002715801,0,0,-0.516547464,-0.513120856,0,0,no,no
2/21/15,Z1F0FSBY,0.464516136,0.002715801,0,0,-0.516547464,-0.513120856,0,0,no,no
2/22/15,Z1F0FSBY,0.515042115,0.002715801,0,0,-0.516547464,-0.513120856,0,0,no,no
2/23/15,Z1F0FSBY,0.542815247,0.002715801,0,0,-0.516547464,-0.513120856,0,0,no,no
2/24/15,Z1F0FSBY,1.185704364,0.002747877,0,0,-0.516547464,-0.513120856,0,0,no,no
2/25/15,Z1F0FSBY,0.533749533,0.002747877,0,0,-0.516547464,-0.513040198,0,0,no,no
2/26/15,Z1F0FSBY,-1.216994512,0.002747877,0,0,-0.516547464,-0.513040198,0,0,no,no
2/27/15,Z1F0FSBY,-0.684048104,0.002747877,0,0,-0.516547464,-0.512909129,0,0,no,no
2/28/15,Z1F0FSBY,0.000469998,0.002747877,0,0,-0.516547464,-0.512909129,0,0,no,no
3/1/15,Z1F0FSBY,1.192617814,0.002747877,0,0,-0.516547464,-0.512909129,0,0,no,no
3/2/15,Z1F0FSBY,1.169269563,0.002747877,0,0,-0.516547464,-0.512909129,0,0,no,no
3/3/15,Z1F0FSBY,0.512122094,0.002758569,0,0,-0.516547464,-0.512909129,0,6.75994E-05,no,no
3/4/15,Z1F0FSBY,0.118216424,0.002758569,0,0,-0.516547464,-0.512909129,0,6.75994E-05,no,no
3/5/15,Z1F0FSBY,-0.177644735,0.002758569,0,0,-0.516547464,-0.512909129,0,6.75994E-05,no,no
3/6/15,Z1F0FSBY,0.450388127,0.002758569,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/7/15,Z1F0FSBY,0.862761078,0.002769261,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/8/15,Z1F0FSBY,0.909352896,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/9/15,Z1F0FSBY,-1.69242031,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/10/15,Z1F0FSBY,0.667432319,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/11/15,Z1F0FSBY,0.848908517,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/12/15,Z1F0FSBY,0.944681661,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/13/15,Z1F0FSBY,0.907777983,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/14/15,Z1F0FSBY,0.275724783,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/15/15,Z1F0FSBY,-0.445396683,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/16/15,Z1F0FSBY,-1.477612175,0.002801338,0,0,-0.516547464,-0.512878882,0,6.75994E-05,no,no
3/17/15,Z1F0FSBY,-1.124011046,0.002801338,0,0,-0.516547464,-0.512878882,0,0.000101399,no,no
3/18/15,Z1F0FSBY,-1.397411609,0.002801338,0,0,-0.516547464,-0.507898244,0,0.000152099,no,yes
3/19/15,Z1F0FSBY,-1.173027171,0.00281203,0,0,-0.516547464,-0.494619902,0,0.000152099,yes,yes
1/3/15,Z1F0GB8A,0.96072736,0,0,0,-0.516547464,-0.570156224,0,0,no,no
1/4/15,Z1F0GB8A,1.45824577,0,0,0,-0.516547464,-0.556756895,0,0,no,no
1/5/15,Z1F0GB8A,-1.6998062,0,0,0,-0.516547464,-0.543317237,0,0,no,no
1/6/15,Z1F0GB8A,-1.383540655,0,0,0,-0.516547464,-0.52943396,0,0,no,no
1/7/15,Z1F0GB8A,-0.802917667,0,0,0,-0.516547464,-0.516145536,0,0,no,no
1/8/15,Z1F0GB8A,-0.472994283,0,0,0,-0.516547464,-0.502655466,0,0,no,no
1/9/15,Z1F0GB8A,-0.042096828,0,0,0,-0.516547464,-0.4888226,0,0,no,no
1/10/15,Z1F0GB8A,0.223613331,0,0,0,-0.516547464,-0.475070392,0,0,no,no
1/11/15,Z1F0GB8A,0.52647934,0,0,0,-0.516547464,-0.461419007,0,0,no,no
1/12/15,Z1F0GB8A,0.96465187,0,0,0,-0.516547464,-0.448080171,0,0,no,no
1/13/15,Z1F0GB8A,1.404068912,0,0,0,-0.516547464,-0.434338045,0,0,no,no
1/14/15,Z1F0GB8A,-1.681724615,0,0,0,-0.516547464,-0.4207774,0,0,no,no
1/15/15,Z1F0GB8A,-1.416923231,0,0,0,-0.516547464,-0.40710585,0,0,no,no
1/16/15,Z1F0GB8A,-1.059997083,0,0,0,-0.516547464,-0.393283066,0,0,no,no
1/17/15,Z1F0GB8A,1.184284092,0,0,0,-0.516547464,-0.392647884,0,0,no,no
1/18/15,Z1F0GB8A,1.704445216,0,0,0,-0.516547464,-0.392647884,0,0,no,no
1/19/15,Z1F0GB8A,-0.752809969,0,0,0,-0.516547464,-0.3907625,0,0,no,no
1/20/15,Z1F0GB8A,-0.493946386,0,0,0,-0.516547464,-0.380266863,0,0,no,no
1/21/15,Z1F0GB8A,-0.093724031,0,0,0,-0.516547464,-0.366807041,0,0,no,no
1/22/15,Z1F0GB8A,-1.415111927,0,0,0,-0.45405656,-0.36034431,0,0,no,no
1/23/15,Z1F0GB8A,-0.446248688,0,0,0,-0.45405656,-0.353357301,0,0,no,no
1/24/15,Z1F0GB8A,-1.444888926,0,0,0,-0.45405656,-0.353357301,0,0,no,no
1/25/15,Z1F0GB8A,1.165518883,0,0,0,-0.45405656,-0.353357301,0,0,no,no
1/26/15,Z1F0GB8A,0.692244328,0,0,0,-0.45405656,-0.344928528,0,0,no,no
1/27/15,Z1F0GB8A,1.026847263,0,0,0,-0.45405656,-0.331599775,0,0,no,no
1/28/15,Z1F0GB8A,1.43573306,0,0,0,-0.45405656,-0.318170199,0,0,no,no
1/29/15,Z1F0GB8A,0.285183573,0,0,0,-0.45405656,-0.31300808,0,0,no,no
1/30/15,Z1F0GB8A,1.603016531,0,0,0,-0.45405656,-0.31300808,0,0,no,no
1/31/15,Z1F0GB8A,1.282669791,0,0,0,-0.45405656,-0.312967751,0,0,no,no
2/1/15,Z1F0GB8A,-0.853317731,0,0,0,-0.45405656,-0.312967751,0,0,no,no
2/2/15,Z1F0GB8A,-0.01205142,0,0,0,-0.45405656,-0.312967751,0,0,no,no
2/3/15,Z1F0GB8A,1.089064683,0,0,0,-0.45405656,-0.312967751,0,0,no,no
2/4/15,Z1F0GB8A,0.555591562,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/5/15,Z1F0GB8A,-0.690423375,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/6/15,Z1F0GB8A,1.292817315,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/7/15,Z1F0GB8A,1.410365045,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/8/15,Z1F0GB8A,1.401827405,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/9/15,Z1F0GB8A,1.673867419,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/10/15,Z1F0GB8A,-0.903099796,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/11/15,Z1F0GB8A,-0.667811771,0,0,0,-0.45405656,-0.311213437,0,0,no,no
2/12/15,Z1F0GB8A,-0.759401647,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/13/15,Z1F0GB8A,0.825798813,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/14/15,Z1F0GB8A,1.500452674,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/15/15,Z1F0GB8A,-1.351234666,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/16/15,Z1F0GB8A,0.608828423,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/17/15,Z1F0GB8A,-1.732110146,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/18/15,Z1F0GB8A,-1.245721267,0,0,0,-0.45405656,-0.311193273,0,0,no,no
2/19/15,Z1F0GB8A,-1.072340243,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/20/15,Z1F0GB8A,0.304454035,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/21/15,Z1F0GB8A,0.699378727,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/22/15,Z1F0GB8A,1.65220694,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/23/15,Z1F0GB8A,-0.102407797,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/24/15,Z1F0GB8A,1.187999007,0,0,0,-0.45405656,-0.31118319,0,0,no,no
2/25/15,Z1F0GB8A,1.273732831,0,0,0,-0.45405656,-0.311102532,0,0,no,no
2/26/15,Z1F0GB8A,0.916231603,0,0,0,-0.45405656,-0.311102532,0,0,no,no
2/27/15,Z1F0GB8A,1.149717635,0,0,0,-0.45405656,-0.310981545,0,0,no,no
2/28/15,Z1F0GB8A,-1.683042247,0,0,0,-0.45405656,-0.310981545,0,0,no,no
3/1/15,Z1F0GB8A,1.259027358,0,0,0,-0.45405656,-0.310981545,0,0,no,no
3/2/15,Z1F0GB8A,1.490614887,0,0,0,-0.45405656,-0.310981545,0,0,no,no
3/3/15,Z1F0GB8A,1.528702901,0,0,0,-0.45405656,-0.310981545,0,0,no,no
3/4/15,Z1F0GB8A,-0.918463233,0,0,0,-0.45405656,-0.310981545,0,0,no,no
3/5/15,Z1F0GB8A,0.052297941,0,0,0,-0.45405656,-0.310971463,0,0,no,no
3/6/15,Z1F0GB8A,0.785988171,0,0,0,-0.45405656,-0.310941216,0,0,no,no
3/7/15,Z1F0GB8A,1.089865367,0,0,0,-0.45405656,-0.310941216,0,0,no,no
3/8/15,Z1F0GB8A,-1.013553548,0,0,0,-0.45405656,-0.310941216,0,0,no,no
3/9/15,Z1F0GB8A,0.111948335,0,0,0,-0.45405656,-0.310941216,0,0,no,no
3/10/15,Z1F0GB8A,0.090112096,0,0,0,-0.45405656,-0.310941216,0,0,no,no
3/11/15,Z1F0GB8A,1.029407363,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/12/15,Z1F0GB8A,1.694719039,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/13/15,Z1F0GB8A,-1.164882379,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/14/15,Z1F0GB8A,-0.484013226,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/15/15,Z1F0GB8A,0.30340538,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/16/15,Z1F0GB8A,1.546238585,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/17/15,Z1F0GB8A,-1.383688484,0,0,0,-0.45405656,-0.310931134,0,0,no,no
3/18/15,Z1F0GB8A,-1.430185383,0,0,0,-0.45405656,-0.309156655,0,0,no,no
3/19/15,Z1F0GB8A,0.006221707,0,0,0,-0.45405656,-0.309156655,0,0,no,no
3/20/15,Z1F0GB8A,1.514195441,0,0,0,-0.45405656,-0.2967958,0,0,no,no
3/21/15,Z1F0GB8A,1.690206165,0,0,0,-0.45405656,-0.283003262,0,0,no,no
3/22/15,Z1F0GB8A,-1.453565539,0,0,0,-0.45405656,-0.26998706,0,0,no,no
3/23/15,Z1F0GB8A,-1.135558859,0,0,0,-0.45405656,-0.2567188,0,0,no,no
3/24/15,Z1F0GB8A,-1.395142626,0,0,0,-0.45405656,-0.245114114,0,0,no,no
3/25/15,Z1F0GB8A,-0.603630904,0,0,0,-0.45405656,-0.237048303,0,0,no,no
3/26/15,Z1F0GB8A,-1.512482465,0,0,0,-0.45405656,-0.235656951,0,0,no,no
3/27/15,Z1F0GB8A,-1.132014821,0,0,0,-0.45405656,-0.222267704,0,0,no,no
3/28/15,Z1F0GB8A,-0.721601571,0,0,0,-0.45405656,-0.208868375,0,0,no,no
3/29/15,Z1F0GB8A,-0.407569471,0,0,0,-0.45405656,-0.195045591,0,0,no,no
3/30/15,Z1F0GB8A,-0.045132547,0,0,0,-0.45405656,-0.181484946,0,0,no,no
3/31/15,Z1F0GB8A,0.308598926,0,0,0,-0.45405656,-0.167863807,0,0,no,no
4/1/15,Z1F0GB8A,0.662970651,0,0,0,-0.45405656,-0.153829296,0,0,no,no
4/2/15,Z1F0GB8A,0.270575858,0,0,0,-0.45405656,-0.142164116,0,0,no,no
4/3/15,Z1F0GB8A,0.645789892,0,0,0,-0.45405656,-0.128270756,0,0,no,no
4/4/15,Z1F0GB8A,1.494651234,0,0,0,-0.45405656,-0.119509269,0,0,no,no
4/5/15,Z1F0GB8A,0.620158579,0,0,0,-0.45405656,-0.119509269,0,0,no,no
4/6/15,Z1F0GB8A,0.617920706,0,0,0,-0.45405656,-0.119509269,0,0,no,no
4/7/15,Z1F0GB8A,0.65845948,0,0,0,-0.45405656,-0.111826584,0,0,no,no
4/8/15,Z1F0GB8A,0.857792908,0,0,0,-0.45405656,-0.098729723,0,0,no,no
4/9/15,Z1F0GB8A,0.83487838,0,0,0,-0.45405656,-0.091520904,0,0,no,no
4/10/15,Z1F0GB8A,1.03095321,0,0,0,-0.45405656,-0.091520904,0,0,no,no
4/11/15,Z1F0GB8A,0.15002613,0,0,0,-0.45405656,-0.091520904,0,0,no,no
4/12/15,Z1F0GB8A,0.929188674,0,0,0,-0.45405656,-0.082749334,0,0,no,no
4/13/15,Z1F0GB8A,1.26523686,0,0,0,-0.45405656,-0.069430664,0,0,no,no
4/14/15,Z1F0GB8A,-1.636557837,0,0,0,-0.45405656,-0.055940594,0,0,no,no
4/15/15,Z1F0GB8A,-1.320434898,0,0,0,-0.45405656,-0.042581594,0,0,no,no
4/16/15,Z1F0GB8A,-0.10196976,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/17/15,Z1F0GB8A,1.371869083,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/18/15,Z1F0GB8A,1.508628689,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/19/15,Z1F0GB8A,1.246198133,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/20/15,Z1F0GB8A,-0.861129509,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/21/15,Z1F0GB8A,-0.816860719,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/22/15,Z1F0GB8A,-0.496709268,0,0,0,-0.45405656,-0.036189439,0,0,no,no
4/23/15,Z1F0GB8A,0.131571906,0,0,0,-0.45405656,-0.036169275,0,0,no,no
4/24/15,Z1F0GB8A,0.457868369,0,0,0,-0.45405656,-0.036139028,0,0,no,no
4/25/15,Z1F0GB8A,1.09830014,0,0,0,-0.45405656,-0.036139028,0,0,no,no
4/26/15,Z1F0GB8A,1.530184257,0,0,0,-0.45405656,-0.036139028,0,0,no,no
4/27/15,Z1F0GB8A,-0.516209081,0,0,0,-0.45405656,-0.036139028,0,0,no,no
4/28/15,Z1F0GB8A,-0.284685134,0,0,0,-0.45405656,-0.036139028,0,0,no,no
4/29/15,Z1F0GB8A,-0.04036557,0,0,0,-0.45405656,-0.035947465,0,0,no,no
4/30/15,Z1F0GB8A,-0.873116495,0,0,0,-0.45405656,-0.035947465,0,0,no,no
5/1/15,Z1F0GB8A,-0.552167765,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/2/15,Z1F0GB8A,-0.490235785,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/3/15,Z1F0GB8A,0.035409888,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/4/15,Z1F0GB8A,0.943938655,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/5/15,Z1F0GB8A,0.926553524,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/6/15,Z1F0GB8A,0.44384073,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/7/15,Z1F0GB8A,0.675946797,0,0,0,-0.45405656,-0.035907136,0,0,no,no
5/8/15,Z1F0GB8A,-1.100422317,0,0,0,-0.45405656,-0.034788004,0,0,no,no
5/9/15,Z1F0GB8A,1.374506503,0,0,0,-0.45405656,-0.034788004,0,0,no,no
5/10/15,Z1F0GB8A,0.555034081,0,0,0,-0.45405656,-0.022689288,0,0,no,no
5/11/15,Z1F0GB8A,0.905251832,0,0,0,-0.45405656,-0.008745516,0,0,no,no
5/12/15,Z1F0GB8A,-0.519672619,0,0,0,-0.45405656,-0.002645747,0,0,no,no
5/13/15,Z1F0GB8A,-1.303139237,0,0,0,-0.45405656,-0.002645747,0,0,no,no
5/14/15,Z1F0GB8A,1.51797462,0,0,0,-0.45405656,-0.002645747,0,0,no,no
5/15/15,Z1F0GB8A,-1.234117025,0,0,0,-0.45405656,-0.002575171,0,0,no,no
5/16/15,Z1F0GB8A,1.335178519,0,0,0,-0.45405656,-0.002575171,0,0,no,no
5/17/15,Z1F0GB8A,0.153532699,0,0,0,-0.45405656,-0.002575171,0,0,no,no
5/18/15,Z1F0GB8A,0.289059034,0,0,0,-0.45405656,-0.002575171,0,0,no,no
5/19/15,Z1F0GB8A,-0.115239634,0,0,0,-0.45405656,-0.002575171,0,0,no,no
5/20/15,Z1F0GB8A,-1.025090347,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/21/15,Z1F0GB8A,1.457719285,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/22/15,Z1F0GB8A,1.107786066,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/23/15,Z1F0GB8A,0.851650621,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/24/15,Z1F0GB8A,-1.64623996,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/25/15,Z1F0GB8A,-0.951774052,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/26/15,Z1F0GB8A,-0.336799084,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/27/15,Z1F0GB8A,-0.240103314,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/28/15,Z1F0GB8A,-0.067439068,0,0,0,-0.45405656,-0.002403772,0,0,no,no
5/29/15,Z1F0GB8A,1.273897464,0,0,0,-0.45405656,0.004603401,0,0,no,no
5/30/15,Z1F0GB8A,1.48270149,0,0,0,-0.45405656,0.018053141,0,0,no,no
5/31/15,Z1F0GB8A,-1.671832897,0,0,0,-0.45405656,0.03158354,0,0,no,no
6/1/15,Z1F0GB8A,-1.347629317,0,0,0,-0.45405656,0.04543657,0,0,no,no
6/2/15,Z1F0GB8A,0.933996866,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/3/15,Z1F0GB8A,0.579119547,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/4/15,Z1F0GB8A,1.202638173,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/5/15,Z1F0GB8A,1.2230538,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/6/15,Z1F0GB8A,1.664364689,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/7/15,Z1F0GB8A,0.835621953,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/8/15,Z1F0GB8A,-1.706124814,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/9/15,Z1F0GB8A,-1.617829301,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/10/15,Z1F0GB8A,1.260743401,0,0,0,-0.45405656,0.049217419,0,0,no,no
6/11/15,Z1F0GB8A,-0.971558736,0,0,0,-0.45405656,0.049378736,0,0,no,no
6/12/15,Z1F0GB8A,-0.824226286,0,0,0,-0.45405656,0.049378736,0,0,no,no
6/13/15,Z1F0GB8A,-1.046358318,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/14/15,Z1F0GB8A,1.681037697,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/15/15,Z1F0GB8A,-1.708486673,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/16/15,Z1F0GB8A,1.013412984,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/17/15,Z1F0GB8A,-0.187857998,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/18/15,Z1F0GB8A,0.09921085,0,0,0,-0.45405656,0.055367601,0,0,no,no
6/19/15,Z1F0GB8A,-0.015586147,0,0,0,-0.45405656,0.064915505,0,0,no,no
6/20/15,Z1F0GB8A,0.447762061,0,0,0,-0.45405656,0.073676992,0,0,no,no
6/21/15,Z1F0GB8A,0.594834051,0,0,0,-0.45405656,0.073676992,0,0,no,no
6/22/15,Z1F0GB8A,1.570815453,0,0,0,-0.45405656,0.073676992,0,0,no,no
6/23/15,Z1F0GB8A,1.509457644,0,0,0,-0.45405656,0.073676992,0,0,no,no
6/24/15,Z1F0GB8A,1.405284698,0,0,0,-0.45405656,0.073676992,0,0,no,no
6/25/15,Z1F0GB8A,1.483046538,0,0,0,-0.45405656,0.073777815,0,0,no,no
6/26/15,Z1F0GB8A,-1.66454204,0,0,0,-0.45405656,0.073818144,0,0,no,no
6/27/15,Z1F0GB8A,1.485412712,0,0,0,-0.45405656,0.073818144,0,0,no,no
6/28/15,Z1F0GB8A,1.696281804,0,0,0,-0.45405656,0.073818144,0,0,no,no
6/29/15,Z1F0GB8A,-0.529228939,0,0,0,-0.45405656,0.073818144,0,0,no,no
6/30/15,Z1F0GB8A,-1.117402791,0,0,0,-0.45405656,0.073838308,0,0,no,no
7/1/15,Z1F0GB8A,-1.514089737,0,0,0,-0.45405656,0.073838308,0,0,no,no
7/2/15,Z1F0GB8A,-0.854709845,0,0,0,-0.45405656,0.073838308,0,0,no,no
7/3/15,Z1F0GB8A,1.336747642,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/4/15,Z1F0GB8A,-0.278359934,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/5/15,Z1F0GB8A,-1.045947757,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/6/15,Z1F0GB8A,1.463238464,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/7/15,Z1F0GB8A,-0.572840787,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/8/15,Z1F0GB8A,-0.32522652,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/9/15,Z1F0GB8A,-0.150293177,0,0,0,-0.45405656,0.073878637,0,0,no,no
7/10/15,Z1F0GB8A,0.520719796,0,0,0,-0.45405656,0.081218526,0,0,no,no
7/11/15,Z1F0GB8A,0.886612652,0,0,0,-0.45405656,0.094627937,0,0,no,no
7/12/15,Z1F0GB8A,1.19480187,0,0,0,-0.45405656,0.108954834,0,0,no,no
7/13/15,Z1F0GB8A,1.558773515,0,0,0,-0.45405656,0.122323916,0,0,no,no
7/14/15,Z1F0GB8A,-1.494276781,0,0,0,-0.45405656,0.135713163,0,0,no,no
7/15/15,Z1F0GB8A,-1.103760847,0,0,0,-0.45405656,0.149465371,0,0,no,no
7/16/15,Z1F0GB8A,-0.699804844,0,0,0,-0.45405656,0.163056263,0,0,no,no
7/17/15,Z1F0GB8A,-0.242304514,0,0,0,-0.45405656,0.176455591,0,0,no,no
7/18/15,Z1F0GB8A,0.143935731,0,0,0,-0.45405656,0.189975908,0,0,no,no
7/19/15,Z1F0GB8A,0.547191874,0,0,0,-0.45405656,0.203425648,0,0,no,no
7/20/15,Z1F0GB8A,0.933852784,0,0,0,-0.45405656,0.217026622,0,0,no,no
7/21/15,Z1F0GB8A,1.302081043,0,0,0,-0.45405656,0.230738501,0,0,no,no
7/22/15,Z1F0GB8A,1.717617785,0,0,0,-0.45405656,0.244208406,0,0,no,no
7/23/15,Z1F0GB8A,-0.038182423,0,0,0,-0.45405656,0.25429067,0,0,no,no
7/24/15,Z1F0GB8A,0.483867779,0,0,0,-0.45405656,0.265572723,0,0,no,no
7/25/15,Z1F0GB8A,0.952564288,0,0,0,-0.45405656,0.271501094,0,0,no,no
